	days till	VIP	weekend	avg unsold price	avg sold price	Title	Price	startTime	endTime	link	subtitle	sold	# of ticket	Shuttle Passes	CAR CAMPING PASS	profit	ticketPrice	VIP Parking	PriceRange	profitpercent	profitloss	trend	junk
157	2	0	2	532.298666667	488.427352941	Two Coachella 2018 Weekend 2 GA Tickets APR 20-22 w/ Shuttle Passes	600.0	2018-04-18T00:34:16.000Z	2018-04-18T00:37:24.000Z	http://www.ebay.com/itm/Two-Coachella-2018-Weekend-2-GA-Tickets-APR-20-22-w-Shuttle-Passes-/263615003649	nan	1	2	1	0	-204.0	225.0	0	9	-0.475524475524	-1	41	Two Coachella   GA Tickets APR - w/ Shuttle Passes
158	2	0	2	532.298666667	488.427352941	Coachella 2018 Weekend 2 APR 20-22 GA Wristband With Shuttle Pass	500.0	2018-04-18T03:16:20.000Z	2018-04-18T22:50:13.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-APR-20-22-GA-Wristband-Shuttle-Pass-/263615234466	nan	1	1	1	0	-4.0	425.0	0	17	-0.00932400932401	-1	41	Coachella   APR - GA Wristband With Shuttle Pass
159	2	0	2	532.298666667	488.427352941	Coachella Weekend 2 GA tickets   - 2 tixs	820.0	2018-04-18T03:38:25.000Z	2018-04-18T16:23:54.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-GA-tickets-2-tixs-/273165138518	nan	1	2	0	0	-19.0	410.0	0	16	-0.044289044289	-1	41	Coachella  GA tickets   - 2 tixs
160	2	0	2	532.298666667	488.427352941	Coachella Weekend 2 tickets	800.0	2018-04-18T04:23:35.000Z	2018-04-18T05:46:08.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-tickets-/123085234726	nan	1	1	0	0	371.0	800.0	0	32	0.864801864802	1	41	Coachella  tickets
161	2	0	2	532.298666667	488.427352941	Coachella Weekend 2 wristband with shuttle pass	400.0	2018-04-18T04:46:48.000Z	2018-04-18T18:18:04.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-wristband-shuttle-pass-/112946820655	nan	1	1	1	0	-104.0	325.0	0	13	-0.242424242424	-1	41	Coachella  wristband with shuttle pass
162	2	0	2	532.298666667	488.427352941	COACHELLA 2018 - Weekend 2 pass, with shuttle - April 20-22, 2018 - 3-Day Ticket	800.0	2018-04-18T06:39:45.000Z	2018-04-18T22:09:33.000Z	http://www.ebay.com/itm/COACHELLA-2018-Weekend-2-pass-shuttle-April-20-22-2018-3-Day-Ticket-/112947015241	Express Shipping or pick up In Palm Springs	1	1	1	0	296.0	725.0	0	29	0.689976689977	1	41	COACHELLA  -  pass, with shuttle - April -,  -  Ticket
163	2	0	2	532.298666667	488.427352941	Coachella 2018 - Weekend 2 - GA 2 Wristbands	900.0	2018-04-18T06:43:15.000Z	2018-04-18T19:41:28.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-GA-2-Wristbands-/142761862766	nan	1	2	0	0	21.0	450.0	0	18	0.048951048951	1	41	Coachella  -  - GA 2 Wristbands
164	2	0	2	532.298666667	488.427352941	1 Coachella Weekend 2 GA Overnight Shipping!	400.0	2018-04-18T11:08:28.000Z	2018-04-18T11:13:53.000Z	http://www.ebay.com/itm/1-Coachella-Weekend-2-GA-Overnight-Shipping-/152987570834	nan	1	1	0	0	-29.0	400.0	0	16	-0.0675990675991	-1	41	1 Coachella  GA Overnight Shipping!
165	2	0	2	532.298666667	488.427352941	COACHELLA WEEKEND 2, 2018 - (2) GA Tickets - 1 DAY AIR SHIPPING	700.0	2018-04-18T13:11:10.000Z	2018-04-18T13:40:18.000Z	http://www.ebay.com/itm/COACHELLA-WEEKEND-2-2018-2-GA-Tickets-1-DAY-AIR-SHIPPING-/152987665392	nan	1	2	0	0	-79.0	350.0	0	14	-0.184149184149	-1	41	COACHELLA ,  - (2) GA Tickets - 1 DAY AIR SHIPPING
166	2	0	2	532.298666667	488.427352941	COACHELLA WEEKEND 2 GA WITH SHUTTLE PASS	400.0	2018-04-18T14:43:50.000Z	2018-04-18T15:21:27.000Z	http://www.ebay.com/itm/COACHELLA-WEEKEND-2-GA-SHUTTLE-PASS-/222930272105	nan	1	1	1	0	-104.0	325.0	0	13	-0.242424242424	-1	41	COACHELLA  GA WITH SHUTTLE PASS
167	2	0	2	532.298666667	488.427352941	Coachella Weekend 2 Ticket 	375.0	2018-04-18T15:57:40.000Z	2018-04-18T16:19:42.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-Ticket-/323214367387	nan	1	1	0	0	-54.0	375.0	0	15	-0.125874125874	-1	41	Coachella  Ticket 
168	2	0	2	532.298666667	488.427352941	Coachella ‘18 Weekend 2 GA Wristband with Shuttle Pass (Free Local Pickup Avail)	500.0	2018-04-18T20:36:09.000Z	2018-04-18T23:40:12.000Z	http://www.ebay.com/itm/Coachella-18-Weekend-2-GA-Wristband-Shuttle-Pass-Free-Local-Pickup-Avail-/222930806361	nan	1	1	1	0	-4.0	425.0	0	17	-0.00932400932401	-1	41	Coachella ‘18  GA Wristband with Shuttle Pass (Free Local Pickup Avail)
169	2	0	2	532.298666667	488.427352941	COACHELLA 2018 - Weekend 2 pass, with shuttle - April 20-22, 2018 - 3-Day Ticket	425.0	2018-04-18T22:45:34.000Z	2018-04-18T22:57:42.000Z	http://www.ebay.com/itm/COACHELLA-2018-Weekend-2-pass-shuttle-April-20-22-2018-3-Day-Ticket-/163006218625	nan	1	1	1	0	-79.0	350.0	0	14	-0.184149184149	-1	41	COACHELLA  -  pass, with shuttle - April -,  -  Ticket
170	2	0	2	532.298666667	488.427352941	coachella 2018 weekend 2 ticket with shuttle pass	420.0	2018-04-18T22:50:17.000Z	2018-04-18T23:20:56.000Z	http://www.ebay.com/itm/coachella-2018-weekend-2-ticket-shuttle-pass-/323214835272	nan	1	1	1	0	-84.0	345.0	0	13	-0.195804195804	-1	41	coachella   ticket with shuttle pass
171	3	0	1	725.0	785.333333333	Coachella Weekend 1 with Shuttle	910.0	2018-04-03T13:09:11.000Z	2018-04-10T01:09:12.000Z	http://www.ebay.com/itm/Coachella-Weekend-1-Shuttle-/123056103227	nan	1	1	1	0	406.0	835.0	0	33	0.946386946387	1	37	Coachella  with Shuttle
172	3	0	1	725.0	785.333333333	2 2018 Coachella Weekend 1 GA Tickets With Shuttle Passes	1600.0	2018-04-03T17:02:56.000Z	2018-04-10T05:05:51.000Z	http://www.ebay.com/itm/2-2018-Coachella-Weekend-1-GA-Tickets-Shuttle-Passes-/162978627315	one with shuttle pass one without	0	2	1	0	296.0	725.0	0	29	0.689976689977	1	37	2  Coachella  GA Tickets With Shuttle Passes
173	3	0	1	725.0	785.333333333	Coachella 2018 Weekend 1 GA Ticket April 13-15 General Admission + Shuttle Pass	890.0	2018-04-05T00:29:21.000Z	2018-04-10T00:29:21.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-1-GA-Ticket-April-13-15-General-Admission-Shuttle-Pass-/202280434671	nan	1	1	1	0	386.0	815.0	0	32	0.899766899767	1	37	Coachella   GA Ticket April - General Admission + Shuttle Pass
174	3	0	1	725.0	785.333333333	2018 Coachella Weekend 1 GA Ticket & Tent Camping Pass (SOLD OUT) Apr. 13 - 15	800.0	2018-04-06T19:41:03.000Z	2018-04-10T04:46:31.000Z	http://www.ebay.com/itm/2018-Coachella-Weekend-1-GA-Ticket-Tent-Camping-Pass-SOLD-OUT-Apr-13-15-/222913710533	nan	1	1	0	1	258.0	687.0	0	27	0.601398601399	1	37	 Coachella  GA Ticket & Tent Camping Pass (SOLD OUT) Apr.  - 
175	3	0	1	725.0	785.333333333	2018 Coachella Weekend 1 GA Ticket & CAR Camping Pass (SOLD OUT) Apr. 13 - 15	1050.0	2018-04-06T20:09:17.000Z	2018-04-10T02:44:58.000Z	http://www.ebay.com/itm/2018-Coachella-Weekend-1-GA-Ticket-CAR-Camping-Pass-SOLD-OUT-Apr-13-15-/222913739243	nan	1	1	0	1	508.0	937.0	0	37	1.18414918415	1	37	 Coachella  GA Ticket & CAR Camping Pass (SOLD OUT) Apr.  - 
176	3	0	1	725.0	785.333333333	coachella weekend one GA wristband	740.0	2018-04-07T02:28:48.000Z	2018-04-10T02:28:48.000Z	http://www.ebay.com/itm/coachella-weekend-one-GA-wristband-/192504311599	nan	1	1	0	0	311.0	740.0	0	29	0.724941724942	1	37	coachella  GA wristband
177	3	0	1	725.0	785.333333333	COACHELLA WEEKEND 1!!  (1) WRISTBAND GA TICKET 	890.0	2018-04-07T05:15:21.000Z	2018-04-10T05:15:21.000Z	http://www.ebay.com/itm/COACHELLA-WEEKEND-1-1-WRISTBAND-GA-TICKET-/123063755073	nan	1	1	0	0	461.0	890.0	0	35	1.07459207459	1	37	COACHELLA !!  (1) WRISTBAND GA TICKET 
178	3	0	1	725.0	785.333333333	2018 Coachella Weekend 1: GA ticket + shuttle pass	730.0	2018-04-07T18:22:07.000Z	2018-04-10T20:47:11.000Z	http://www.ebay.com/itm/2018-Coachella-Weekend-1-GA-ticket-shuttle-pass-/132572035132	nan	1	1	1	0	226.0	655.0	0	26	0.526806526807	1	37	 Coachella : GA ticket + shuttle pass
179	3	0	1	725.0	785.333333333	One (1) COACHELLA 2018 Festival Weekend 1 GA Ticket & Car Camping Pass 4/13-4/15	901.0	2018-04-09T04:26:41.000Z	2018-04-10T04:26:41.000Z	http://www.ebay.com/itm/One-1-COACHELLA-2018-Festival-Weekend-1-GA-Ticket-Car-Camping-Pass-4-13-4-15-/332615073533	nan	1	1	0	1	359.0	788.0	0	31	0.83682983683	1	37	One (1) COACHELLA  Festival  GA Ticket & Car Camping Pass -
180	3	0	1	725.0	785.333333333	Coachella 2018 Weekend 1 (2 GA + Car Camp + Companion Parking)	1855.0	2018-04-09T22:33:07.000Z	2018-04-10T22:33:07.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-1-2-GA-Car-Camp-Companion-Parking-/123068626220	nan	1	2	0	1	442.0	871.0	0	34	1.0303030303	1	37	Coachella   (2 GA + Car Camp + Companion Parking)
181	3	0	1	725.0	785.333333333	One Coachella 2018 Weekend 1 Tickets with Shuttle Pass	656.0	2018-04-10T02:18:11.000Z	2018-04-10T02:21:49.000Z	http://www.ebay.com/itm/One-Coachella-2018-Weekend-1-Tickets-Shuttle-Pass-/323200860269	nan	1	1	1	0	152.0	581.0	0	23	0.354312354312	1	37	One Coachella   Tickets with Shuttle Pass
182	3	0	1	725.0	785.333333333	Coachella 2018 Weekend 1 GA ***Free expedited shipping!!	850.0	2018-04-10T06:38:12.000Z	2018-04-10T14:52:18.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-1-GA-Free-expedited-shipping-/323201110788	nan	1	1	0	0	421.0	850.0	0	34	0.981351981352	1	37	Coachella   GA ***Free expedited shipping!!
183	3	0	1	725.0	785.333333333	2 Coachella 2018 - Weekend 1 GA Wristband w/ Shuttle Passes	1700.0	2018-04-10T22:55:06.000Z	2018-04-10T22:57:05.000Z	http://www.ebay.com/itm/2-Coachella-2018-Weekend-1-GA-Wristband-w-Shuttle-Passes-/222918984726	nan	1	2	1	0	346.0	775.0	0	31	0.806526806527	1	37	2 Coachella  -  GA Wristband w/ Shuttle Passes
184	3	0	2	726.6125	384.1825	Coachella 2018 Weekend 2 Tickets! 4/20 - 4/22	1100.0	2018-03-18T03:46:44.000Z	2018-04-17T03:46:44.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-Tickets-4-20-4-22-/273115468601	nan	0	1	0	0	671.0	1100.0	0	44	1.5641025641	1	57	Coachella   Tickets!  - 
185	3	0	2	726.6125	384.1825	Coachella weekend 2 wristband 	1225.0	2018-03-18T12:05:03.000Z	2018-04-17T00:05:04.000Z	http://www.ebay.com/itm/Coachella-weekend-2-wristband-/132542461854	And car camping	0	1	0	0	796.0	1225.0	0	49	1.85547785548	1	57	Coachella  wristband 
186	3	0	2	726.6125	384.1825	Coachella Weekend 2 TWO general admission WITH ONE car camping pass	1400.0	2018-03-18T20:21:24.000Z	2018-04-17T20:21:24.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-TWO-general-admission-ONE-car-camping-pass-/282890126814	nan	0	2	0	1	214.5	643.5	0	25	0.5	1	57	Coachella  TWO general admission WITH ONE car camping pass
187	3	0	2	726.6125	384.1825	Coachella Weekend Two GA Wristband (1) + (1) Car Camping Pass FREE SHIPPING!	610.0	2018-03-26T01:23:34.000Z	2018-04-17T18:55:22.000Z	http://www.ebay.com/itm/Coachella-Weekend-Two-GA-Wristband-1-1-Car-Camping-Pass-FREE-SHIPPING-/132551897239	nan	1	1	0	1	68.0	497.0	0	19	0.158508158508	1	57	Coachella  GA Wristband (1) + (1) Car Camping Pass FREE SHIPPING!
188	3	0	2	726.6125	384.1825	1-8  Coachella 2018 Weekend 2 Tickets -  GA - 3 Day Pass 	549.95	2018-04-02T20:19:09.000Z	2018-04-17T20:03:40.000Z	http://www.ebay.com/itm/1-8-Coachella-2018-Weekend-2-Tickets-GA-3-Day-Pass-/222908310444	nan	1	1	0	0	120.95	549.95	0	21	0.281934731935	1	57	1-8  Coachella   Tickets -  GA -  
189	3	0	2	726.6125	384.1825	Coachella Weekend 2 2018 with car camping passes x2	930.0	2018-04-03T04:37:45.000Z	2018-04-17T07:45:20.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-2018-car-camping-passes-x2-/253537324850	nan	1	2	0	1	-20.5	408.5	0	16	-0.0477855477855	-1	57	Coachella   with car camping passes x2
190	3	0	2	726.6125	384.1825	Two Coachella weekend 2 tickets with camping pass	980.0	2018-04-06T09:52:28.000Z	2018-04-17T06:29:36.000Z	http://www.ebay.com/itm/Two-Coachella-weekend-2-tickets-camping-pass-/332611429032	nan	1	2	0	1	4.5	433.5	0	17	0.0104895104895	1	57	Two Coachella  tickets with camping pass
191	3	0	2	726.6125	384.1825	Coachella Weekend 2 One Wristband Car Camping Pass 	559.99	2018-04-07T16:54:57.000Z	2018-04-17T06:26:28.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-One-Wristband-Car-Camping-Pass-/173258952799	nan	1	1	0	1	17.99	446.99	0	17	0.0419347319347	1	57	Coachella  One Wristband Car Camping Pass 
192	3	0	2	726.6125	384.1825	Coachella 2018 GA Weekend 2 W/ Shuttle Pass	460.0	2018-04-09T03:46:01.000Z	2018-04-17T10:31:07.000Z	http://www.ebay.com/itm/Coachella-2018-GA-Weekend-2-W-Shuttle-Pass-/263595343072	nan	1	1	1	0	-44.0	385.0	0	15	-0.102564102564	-1	57	Coachella  GA  W/ Shuttle Pass
193	3	0	2	726.6125	384.1825	Coachella Weekend 2 Ticket with Shuttle Pass	557.0	2018-04-10T05:27:35.000Z	2018-04-17T05:27:35.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-Ticket-Shuttle-Pass-/253551998079	nan	0	1	1	0	53.0	482.0	0	19	0.123543123543	1	57	Coachella  Ticket with Shuttle Pass
194	3	0	2	726.6125	384.1825	2 Coachella Wristband weekend 2 with Shuttle pass	1500.0	2018-04-10T06:15:02.000Z	2018-04-17T06:15:02.000Z	http://www.ebay.com/itm/2-Coachella-Wristband-weekend-2-Shuttle-pass-/253552046597	1500	0	2	1	0	246.0	675.0	0	27	0.573426573427	1	57	2 Coachella Wristband  with Shuttle pass
195	3	0	2	726.6125	384.1825	Coachella 2018 Weekend 2 - 2 wristbands for sale!OVERNIGHT DELIVERY!! Make Offer	800.0	2018-04-10T13:53:23.000Z	2018-04-17T04:55:27.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-2-wristbands-sale-OVERNIGHT-DELIVERY-Make-Offer-/263598243769	nan	1	2	0	0	-29.0	400.0	0	16	-0.0675990675991	-1	57	Coachella   - 2 wristbands for sale!OVERNIGHT DELIVERY!! Make Offer
196	3	0	2	726.6125	384.1825	Coachella 2018 Weekend 2 Ticket - 4/20-4/22  3-Day Wristband Pass 	1200.0	2018-04-10T18:46:31.000Z	2018-04-17T18:46:31.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-Ticket-4-20-4-22-3-Day-Wristband-Pass-/142752951255	nan	0	1	0	0	771.0	1200.0	0	48	1.7972027972	1	57	Coachella   Ticket - -   Wristband Pass 
197	3	0	2	726.6125	384.1825	2x Coachella Weekend 2 Tickets	1010.0	2018-04-10T18:54:02.000Z	2018-04-17T18:54:02.000Z	http://www.ebay.com/itm/2x-Coachella-Weekend-2-Tickets-/332616669766	nan	0	2	0	0	76.0	505.0	0	20	0.177156177156	1	57	2x Coachella  Tickets
198	3	0	2	726.6125	384.1825	COACHELLA 2018 Ticket +  Shuttle Pass ! WEEKEND 2 - (Apr 20-22) 2 tkts available	425.0	2018-04-10T20:59:52.000Z	2018-04-17T20:59:52.000Z	http://www.ebay.com/itm/COACHELLA-2018-Ticket-Shuttle-Pass-WEEKEND-2-Apr-20-22-2-tkts-available-/202285445089	nan	1	2	1	0	-291.5	137.5	0	5	-0.679487179487	-1	57	COACHELLA  Ticket +  Shuttle Pass !  - (Apr -) 2 tkts available
199	3	0	2	726.6125	384.1825	COACHELLA 2018 Ticket +  Shuttle! WEEKEND 2 - (Apr 20-22) 2 tkts available (B)	410.0	2018-04-10T21:03:55.000Z	2018-04-17T21:03:55.000Z	http://www.ebay.com/itm/COACHELLA-2018-Ticket-Shuttle-WEEKEND-2-Apr-20-22-2-tkts-available-B-/192507566087	nan	1	2	1	0	-299.0	130.0	0	5	-0.69696969697	-1	57	COACHELLA  Ticket +  Shuttle!  - (Apr -) 2 tkts available (B)
200	3	0	2	726.6125	384.1825	Coachella 2018 Weekend 2 Ticket	390.0	2018-04-10T21:53:32.000Z	2018-04-17T21:53:32.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-Ticket-/142753127280	nan	1	1	0	0	-39.0	390.0	0	15	-0.0909090909091	-1	57	Coachella   Ticket
201	3	0	2	726.6125	384.1825	Coachella 2018 Weekend 2 General Admission Wristband with Shuttle Pass	600.0	2018-04-10T23:32:37.000Z	2018-04-17T23:32:37.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-General-Admission-Wristband-Shuttle-Pass-/222919016813	nan	0	1	1	0	96.0	525.0	0	21	0.223776223776	1	57	Coachella   General Admission Wristband with Shuttle Pass
202	3	0	2	726.6125	384.1825	Coachella Ticket Weekend 2	500.0	2018-04-11T03:00:42.000Z	2018-04-17T15:00:43.000Z	http://www.ebay.com/itm/Coachella-Ticket-Weekend-2-/222918420219	nan	0	1	0	0	71.0	500.0	0	20	0.165501165501	1	57	Coachella Ticket 
203	3	0	2	726.6125	384.1825	Coachella 2018 Weekend 2 GA Ticket Apr 20-22 with Shuttle Pass (ONE TICKET)	455.0	2018-04-12T01:11:32.000Z	2018-04-17T01:11:32.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-GA-Ticket-Apr-20-22-Shuttle-Pass-ONE-TICKET-/202286447044	nan	1	1	1	0	-49.0	380.0	0	15	-0.114219114219	-1	57	Coachella   GA Ticket Apr - with Shuttle Pass (ONE TICKET)
204	3	0	2	726.6125	384.1825	COACHELLA 2018 (Weekend 2) 3 Day Pass               1 WRISTBAND ONLY!!!	455.0	2018-04-12T01:33:17.000Z	2018-04-17T01:33:17.000Z	http://www.ebay.com/itm/COACHELLA-2018-Weekend-2-3-Day-Pass-1-WRISTBAND-ONLY-/132578550354	nan	1	1	0	0	26.0	455.0	0	18	0.0606060606061	1	57	COACHELLA  ()                1 WRISTBAND ONLY!!!
205	3	0	2	726.6125	384.1825	Two Coachella Weekend 2 Tickets with Shuttle Passes AND Car Camping (Free Ship)	910.0	2018-04-12T02:20:29.000Z	2018-04-17T02:20:29.000Z	http://www.ebay.com/itm/Two-Coachella-Weekend-2-Tickets-Shuttle-Passes-AND-Car-Camping-Free-Ship-/123072442870	nan	1	2	1	1	-105.5	323.5	0	12	-0.245920745921	-1	57	Two Coachella  Tickets with Shuttle Passes AND Car Camping (Free Ship)
206	3	0	2	726.6125	384.1825	coachella weekend 2 Ticket	400.0	2018-04-12T12:41:19.000Z	2018-04-17T00:50:51.000Z	http://www.ebay.com/itm/coachella-weekend-2-Ticket-/253556111689	nan	0	1	0	0	-29.0	400.0	0	16	-0.0675990675991	-1	57	coachella  Ticket
207	3	0	2	726.6125	384.1825	Coachella Weekend 2 - One GA Pass	500.0	2018-04-12T18:09:49.000Z	2018-04-17T18:09:49.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-One-GA-Pass-/263603729422	nan	0	1	0	0	71.0	500.0	0	20	0.165501165501	1	57	Coachella  - One GA Pass
208	3	0	2	726.6125	384.1825	COACHELLA 2018 (2) 3-DAY PASSES + CAR CAMPING PASS WEEKEND 2 - APR 20-22	930.99	2018-04-12T20:30:18.000Z	2018-04-17T20:30:18.000Z	http://www.ebay.com/itm/COACHELLA-2018-2-3-DAY-PASSES-CAR-CAMPING-PASS-WEEKEND-2-APR-20-22-/332619015144	nan	1	2	0	1	-20.005	408.995	0	16	-0.0466317016317	-1	57	COACHELLA  (2)  PASSES + CAR CAMPING PASS  - APR -
209	3	0	2	726.6125	384.1825	Coachella 2018 Weekend 2 GA Tickets w/ Shuttle Pass	512.0	2018-04-12T21:02:49.000Z	2018-04-17T21:02:49.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-GA-Tickets-w-Shuttle-Pass-/282922750125	nan	0	1	1	0	8.0	437.0	0	17	0.018648018648	1	57	Coachella   GA Tickets w/ Shuttle Pass
210	3	0	2	726.6125	384.1825	Coachella 2018 WEEKEND 2  TWO TICKETS	860.0	2018-04-12T23:07:38.000Z	2018-04-17T23:07:38.000Z	http://www.ebay.com/itm/Coachella-2018-WEEKEND-2-TWO-TICKETS-/123074333617	(2) Passes	1	2	0	0	1.0	430.0	0	17	0.002331002331	1	57	Coachella    TWO TICKETS
211	3	0	2	726.6125	384.1825	Coachella weekend 2 GA wristband *unregistered* peace of mind	575.0	2018-04-13T04:44:55.000Z	2018-04-17T22:44:52.000Z	http://www.ebay.com/itm/Coachella-weekend-2-GA-wristband-unregistered-peace-mind-/282922854447	nan	0	1	0	0	146.0	575.0	0	23	0.340326340326	1	57	Coachella  GA wristband *unregistered* peace of mind
212	3	0	2	726.6125	384.1825	 2x Coachella 2018 Weekend 2 3-day Passes with 2x Shuttle Pass	838.0	2018-04-14T02:38:43.000Z	2018-04-17T02:38:43.000Z	http://www.ebay.com/itm/2x-Coachella-2018-Weekend-2-3-day-Passes-2x-Shuttle-Pass-/222923133840	nan	1	2	1	0	-85.0	344.0	0	13	-0.198135198135	-1	57	 2x Coachella    Passes with 2x Shuttle Pass
213	3	0	2	726.6125	384.1825	Coachella 2018 Weekend 2 ( 2 GA + Car Camping) 3 Day Pass!!	1000.0	2018-04-14T02:48:48.000Z	2018-04-17T02:48:48.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-2-GA-Car-Camping-3-Day-Pass-/112937416781	nan	1	2	0	1	14.5	443.5	0	17	0.0337995337995	1	57	Coachella   ( 2 GA + Car Camping) !!
214	3	0	2	726.6125	384.1825	Coachella Weekend 2 PAIR + Shuttle + Tent Camping 2018	1317.75	2018-04-14T05:09:27.000Z	2018-04-17T05:09:27.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-PAIR-Shuttle-Tent-Camping-2018-/292523308611	nan	0	1	1	1	700.75	1129.75	0	45	1.63344988345	1	57	Coachella  PAIR + Shuttle + Tent Camping 
215	3	0	2	726.6125	384.1825	Coachella 2018 Weekend 2 (April 20-22) - Two (2) GA Wristband Passes	829.0	2018-04-14T14:00:34.000Z	2018-04-17T14:00:34.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-April-20-22-Two-2-GA-Wristband-Passes-/323207572793	With 2 shuttle paases. $12.99 shipping fee	0	2	0	0	-14.5	414.5	0	16	-0.0337995337995	-1	57	Coachella   (April -) - Two (2) GA Wristband Passes
216	3	0	2	726.6125	384.1825	coachella weekend 2(One Wristband)	425.0	2018-04-14T22:07:03.000Z	2018-04-17T22:07:03.000Z	http://www.ebay.com/itm/coachella-weekend-2-One-Wristband-/192510943831	nan	1	1	0	0	-4.0	425.0	0	17	-0.00932400932401	-1	57	coachella (One Wristband)
217	3	0	2	726.6125	384.1825	Coachella 2018 Weekend 2 GA Wristband (1) + (1) Car Camping  FREE NEXT DAY AIR	560.0	2018-04-14T22:15:13.000Z	2018-04-17T22:15:13.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-GA-Wristband-1-1-Car-Camping-FREE-NEXT-DAY-AIR-/232734333815	nan	1	1	0	1	18.0	447.0	0	17	0.041958041958	1	57	Coachella   GA Wristband (1) + (1) Car Camping  FREE NEXT DAY AIR
218	3	0	2	726.6125	384.1825	Coachella Weekend 2 Tickets (2 GA + Shuttle Passes)	825.0	2018-04-15T03:35:08.000Z	2018-04-17T15:35:08.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-Tickets-2-GA-Shuttle-Passes-/123077579072	nan	1	2	1	0	-91.5	337.5	0	13	-0.213286713287	-1	57	Coachella  Tickets (2 GA + Shuttle Passes)
219	3	0	2	726.6125	384.1825	Coachella 2018 Weekend 2, FREE 1 day shipping !! 1 Ticket & 1 Shuttle Pass !!	435.0	2018-04-15T08:03:59.000Z	2018-04-17T20:04:00.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-FREE-1-day-shipping-1-Ticket-1-Shuttle-Pass-/173270868320	nan	1	1	1	0	-69.0	360.0	0	14	-0.160839160839	-1	57	Coachella  , FREE 1 day shipping !! 1 Ticket & 1 Shuttle Pass !!
220	3	0	2	726.6125	384.1825	Coachella Weekend 2 Ticket with Shuttle Pass	400.0	2018-04-15T09:04:32.000Z	2018-04-17T13:40:14.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-Ticket-Shuttle-Pass-/263608223624	nan	1	1	1	0	-104.0	325.0	0	13	-0.242424242424	-1	57	Coachella  Ticket with Shuttle Pass
221	3	0	2	726.6125	384.1825	TWO Coachella Weekend 2 Tickets!! SHIPS FAST	875.0	2018-04-15T14:54:49.000Z	2018-04-17T03:03:50.000Z	http://www.ebay.com/itm/TWO-Coachella-Weekend-2-Tickets-SHIPS-FAST-/152984493857	nan	1	2	0	0	8.5	437.5	0	17	0.0198135198135	1	57	TWO Coachella  Tickets!! SHIPS FAST
222	3	0	2	726.6125	384.1825	Coachella 2018 Weekend 2 GA Wristband 3 Day Pass April 20-22	384.0	2018-04-16T02:39:16.000Z	2018-04-17T02:39:16.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-GA-Wristband-3-Day-Pass-April-20-22-/123080662607	nan	1	1	0	0	-45.0	384.0	0	15	-0.104895104895	-1	57	Coachella   GA Wristband  April -
223	3	0	2	726.6125	384.1825	COACHELLA VALLEY MUSIC FESTIVAL 2018 - ONE Weekend 2 Wristband + Shuttle Pass!!!	430.0	2018-04-16T03:00:02.000Z	2018-04-17T03:00:02.000Z	http://www.ebay.com/itm/COACHELLA-VALLEY-MUSIC-FESTIVAL-2018-ONE-Weekend-2-Wristband-Shuttle-Pass-/132584517116	nan	1	1	1	0	-74.0	355.0	0	14	-0.172494172494	-1	57	COACHELLA VALLEY MUSIC FESTIVAL  - ONE  Wristband + Shuttle Pass!!!
224	3	0	2	726.6125	384.1825	Coachella Weekend 2 April 20-22, 2018 2 tickets + car Camping	938.0	2018-04-16T03:35:11.000Z	2018-04-17T03:35:11.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-April-20-22-2018-2-tickets-car-Camping-/123080727207	nan	1	2	0	1	-16.5	412.5	0	16	-0.0384615384615	-1	57	Coachella  April -,  2 tickets + car Camping
